1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333
1,1,1,0.333333333,1,0.666666667,1,0.333333333,1,1,1,0,0.666666667,1,0.166666667,0.333333333,0.833333333,0.333333333,0.333333333,1,1,1,1,0.333333333,1,1,1,1,1,1,1,1,1,0.833333333,0.833333333,0.5,1,0.833333333,0.833333333,0,1,0.833333333,0.666666667,1,0.833333333,0.666666667,0.333333333,1,1,0.666666667,0.166666667,1,1,1,0.666666667,1,1,1,1,1,1
1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1
1,1,1,1,1,1,0.833333333,1,0.833333333,0.833333333,0.666666667,1,1,1,1,0.333333333,0.833333333,1,1,1,1,0.333333333,1,0.833333333,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,0.833333333,1,1,0.333333333,1,1,1,1,1,0.5,1,0.333333333,0.833333333,1,1,0.5,1,1,1,1,0.833333333,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1
1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1
1,1,0.666666667,0.666666667,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666667,1,1,0.5,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,0.833333333,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1,1,0.833333333,1,1,1,0.833333333,1,0.666666667,1,0.833333333,1,1,1,1,1,1,1,1,0.5,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.833333333,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,0.5,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,0.5,1,0.833333333,1,1,0.833333333,1,1,0.833333333,1,1,1,1,1,0.666666667,1,1,0.833333333,0.666666667,1,1,0.833333333,1,0.833333333,1,1,1,1,1,1,1,0.666666667,1,1,1,0.166666667,0.666666667,0.833333333,1,0.833333333
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,0.833333333,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,0.833333333,1,1,1,0.833333333,0.833333333,0.833333333,1,0.666666667,1,0.166666667,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.333333333,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.833333333,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.833333333,1,1,1,1,1,1,1,1,0.833333333,1,1,1,0.666666667,1,1,0.666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0.166666667,1,1,1,1,0.666666667,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0.5,1,1,0.333333333,1,1,1,1,1,0,1,0.333333333,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,0.833333333,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.5,1,1,1,0.833333333,0.666666667,1,0.833333333,1,1,1,1,1,1,1,1,0.666666667,1,1,1,0.833333333,1,1,1,1,1,1,1,0.5,0.833333333,1,1,1,1,1,1,1,1,0.5,0.5,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.833333333,0.666666667,1,1,1,1,1,1,0.5,1,0.666666667,1,0.833333333,1,0.833333333,0.166666667,1,1,1,1,0.666666667,1,1,1,0.666666667,1,1,1,1,1,0.833333333,1,1,0.333333333,1,0.833333333,1,0,0.166666667,1,1,1,0.166666667,1,1,0.833333333,0.666666667,0.333333333,1,0.833333333,0.666666667,0.333333333,1,1,1,1,1,0.833333333,0.833333333,1
0.97,0.96,0.963333333,0.956666667,0.983333333,0.95,0.976666667,0.966666667,0.983333333,0.96,0.95,0.926666667,0.966666667,0.99,0.933333333,0.966666667,0.933333333,0.966666667,0.92,0.93,0.946666667,0.94,0.953333333,0.953333333,0.98,0.926666667,0.976666667,0.983333333,0.916666667,0.956666667,0.963333333,0.97,0.913333333,0.943333333,0.893333333,0.926666667,0.916666667,0.98,0.903333333,0.903333333,0.94,0.973333333,0.976666667,0.956666667,0.933333333,0.943333333,0.94,0.966666667,0.95,0.976666667,0.966666667,0.95,0.943333333,0.963333333,0.97,0.923333333,0.943333333,0.896666667,0.97,0.953333333,0.973333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.020586635,0.022617794,0.021971947,0.022742769,0.010910895,0.026619857,0.020208662,0.019633836,0.008584646,0.022617794,0.019777676,0.033046384,0.019047619,0.007392464,0.029354352,0.019047619,0.030491068,0.021295885,0.032380952,0.027803163,0.024944383,0.02221315,0.022857143,0.021317171,0.013997084,0.021904762,0.017175894,0.008584646,0.032032438,0.01952381,0.025771541,0.016963346,0.032028899,0.025470627,0.037724385,0.031283938,0.032384454,0.011308897,0.038122014,0.038122014,0.024168719,0.020404081,0.010658585,0.020652618,0.03011693,0.028014412,0.024633366,0.021295885,0.021428571,0.009535707,0.019633836,0.021951296,0.025470627,0.016693855,0.013205166,0.032718825,0.025911939,0.035279898,0.013205166,0.022355609,0.015327121
